id,ms_subclass,ms_zoning,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,misc_val,mo_sold,yr_sold,sale_type,saleprice,age_sold,age_since_remod,age_garage,total_bath,total_bedroom,total_sqft
1136,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,6,646.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,0,0,Detchd,1,2.0,3,3,1,0,102,0,0,0,0,6,2008,WD ,159000,4,4,4.0,3.0,3,2804.0
1877,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,3,3,CBlock,3,3,1,5,836.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,2,2.0,3,3,1,0,0,0,0,0,0,6,2007,WD ,156000,42,42,42.0,3.0,3,2661.0
424,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,5,3,PConc,5,3,4,6,1767.0,5,GasA,5,1,SBrkr,0,1,5,10,Typ,2,4,Attchd,3,3.0,3,3,1,0,72,0,0,170,0,4,2009,WD ,555000,1,1,1.0,3.0,2,6168.0
1182,20,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4,3,1,4,660.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,1,2.0,3,3,1,0,0,0,0,0,0,6,2008,WD ,162500,24,24,24.0,2.0,3,2980.0
2750,90,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,SFoyer,6,8,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,4,PConc,4,3,3,2,261.0,6,GasA,4,1,SBrkr,0,2,4,8,Typ,0,0,Attchd,1,4.0,3,3,1,288,0,0,0,0,0,4,2006,WD ,224500,13,13,13.0,4.0,2,3704.0
1016,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,AsbShng,AsbShng,BrkFace,44.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,4,1,SBrkr,0,1,3,6,Typ,1,3,Attchd,2,2.0,3,3,1,0,0,180,0,0,0,7,2008,WD ,133000,58,58,58.0,3.0,3,3714.0
2436,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,8,Typ,1,4,Attchd,3,2.0,3,3,1,0,75,0,0,0,0,7,2006,WD ,180000,3,3,3.0,3.0,3,2685.0
1607,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,6,638.0,1,GasA,4,1,SBrkr,0,1,4,6,Typ,0,0,Attchd,1,1.0,3,3,1,0,0,0,0,0,0,7,2008,WD ,134500,26,3,26.0,1.0,3,1954.0
2337,60,RL,Pave,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,5,3,PConc,5,3,4,1,0.0,1,GasA,5,1,SBrkr,0,1,4,10,Typ,1,4,BuiltIn,3,3.0,3,3,1,192,0,37,0,0,0,10,2006,New,438780,0,0,0.0,4.0,3,4996.0
1233,80,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,3,3,CBlock,4,3,4,6,371.0,1,GasA,4,1,SBrkr,0,1,3,6,Typ,1,4,Basment,2,1.0,3,3,1,64,110,0,0,0,0,12,2008,WD ,165000,46,46,46.0,2.0,3,2826.0
419,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,3,3,CBlock,3,3,1,4,432.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Attchd,2,1.0,3,3,1,0,0,0,0,0,0,7,2009,WD ,100000,42,42,42.0,1.0,3,2072.0
633,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,3,3,CBlock,3,3,1,4,544.0,1,GasA,4,1,SBrkr,0,1,3,5,Typ,2,4,Attchd,1,2.0,3,3,1,0,0,203,0,0,0,8,2009,WD ,176000,49,49,49.0,2.0,3,3099.0
2722,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,Hip,CompShg,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3,3,2,5,306.0,3,GasA,3,1,SBrkr,0,1,3,6,Typ,1,4,Attchd,1,2.0,3,3,1,0,418,0,0,312,0,7,2006,WD ,170000,51,32,51.0,3.0,3,3996.0
469,120,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,4,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,1,3,Attchd,3,3.0,3,3,1,143,20,0,0,0,0,6,2009,WD ,174000,2,2,2.0,2.0,2,3588.0
1365,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,PConc,3,3,1,3,121.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,1,4,Detchd,1,1.0,3,3,1,0,0,0,0,0,0,8,2008,WD ,127000,83,58,23.0,3.0,3,2388.0
1098,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,3,7,Typ,1,3,BuiltIn,3,2.0,3,3,1,0,103,0,0,0,0,5,2008,WD ,185900,9,9,9.0,3.0,3,2932.0
711,30,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,GasA,4,1,FuseA,0,1,3,4,Typ,0,0,Attchd,1,1.0,3,3,1,144,20,80,0,0,0,12,2009,WD ,91300,71,13,71.0,1.0,2,1349.0
2808,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4,3,3,6,340.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,0,0,Attchd,2,2.0,3,3,1,192,23,0,0,0,0,5,2006,WD ,200000,3,3,3.0,3.0,3,3926.0
1959,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,3,3,CBlock,3,3,2,3,196.0,1,GasA,5,1,SBrkr,0,1,3,7,Typ,1,4,Attchd,1,1.0,3,3,1,0,0,0,0,0,0,1,2007,WD ,143000,58,57,58.0,2.0,3,3201.0
2720,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,CBlock,3,3,1,5,57.0,4,GasA,5,1,SBrkr,0,1,4,8,Typ,1,4,Attchd,1,2.0,3,3,1,0,0,0,0,0,0,7,2006,WD ,172500,48,48,48.0,3.0,4,3423.0
2170,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,3,4,CBlock,3,3,1,4,132.0,2,GasA,3,1,SBrkr,0,1,3,4,Typ,0,0,Detchd,1,2.0,3,3,P,0,0,0,0,0,0,6,2007,COD,110000,44,44,5.0,1.0,2,2696.0
603,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,160.0,3,3,CBlock,3,3,1,4,775.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,1,4,Attchd,2,3.0,3,3,1,0,0,84,0,0,0,5,2009,WD ,140000,52,52,27.0,2.0,3,3170.0
2113,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,24.0,1,GasA,4,1,SBrkr,0,1,4,6,Typ,1,4,Attchd,2,2.0,3,3,1,0,22,0,0,0,0,3,2007,WD ,176432,1,1,1.0,2.0,3,3068.0
1146,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4,3,1,6,1200.0,1,GasA,4,1,SBrkr,0,1,4,6,Typ,0,0,Attchd,2,2.0,3,3,1,112,51,0,0,0,0,6,2008,WD ,179200,17,17,17.0,3.0,3,3068.0
2105,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4,3,1,6,925.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,0,0,Attchd,2,2.0,3,3,1,264,98,0,0,0,0,1,2007,New,203000,2,0,2.0,3.0,3,3056.0
1786,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,4,3,PConc,4,3,3,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,0,0,Attchd,2,3.0,3,3,1,0,56,0,0,0,0,6,2007,New,248328,0,0,0.0,2.0,3,4332.0
961,20,RL,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,CemntBd,CmentBd,BrkFace,406.0,5,3,PConc,5,3,4,6,1115.0,1,GasA,5,1,SBrkr,0,1,5,7,Typ,0,0,Attchd,3,3.0,3,3,1,0,95,0,0,0,0,1,2009,WD ,316500,1,1,1.0,3.0,3,4167.0
1405,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,7,5,Gable,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,1,4,Attchd,1,1.0,3,3,1,135,0,0,0,0,0,1,2008,WD ,125600,60,58,60.0,1.0,2,1898.0
1324,20,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,164.0,3,3,CBlock,3,3,1,3,200.0,1,GasA,4,1,SBrkr,0,1,2,5,Typ,0,0,Detchd,1,1.0,3,3,0,0,0,0,0,0,0,6,2008,WD ,110000,49,49,49.0,2.0,2,2276.0
1986,30,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,5,250.0,1,GasA,4,1,FuseA,0,1,2,5,Typ,0,0,Detchd,1,1.0,3,3,1,0,0,168,0,0,0,7,2007,WD ,108500,87,57,10.0,1.0,2,2228.0
307,20,C (all),Grvl,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,3,3,3,1,0.0,1,GasA,3,0,FuseA,0,1,2,4,Typ,0,0,Basment,1,2.0,3,3,0,0,0,0,0,0,54,6,2010,WD ,55993,58,58,58.0,1.0,2,2088.0
180,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,1,4,780.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,1,4,Detchd,1,1.0,3,3,1,0,100,126,0,0,0,6,2010,WD ,129000,62,1,62.0,1.0,3,2900.0
2896,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,3,3,CBlock,4,4,1,6,980.0,2,GasA,4,1,SBrkr,0,1,4,5,Typ,1,3,Attchd,1,2.0,3,3,1,125,0,0,0,0,0,7,2006,WD ,176000,19,19,19.0,3.0,2,2800.0
668,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,295.0,3,3,CBlock,3,3,1,3,384.0,1,GasA,2,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,1,1.0,3,3,1,0,0,0,0,216,0,6,2009,WD ,154000,46,46,46.0,2.0,3,3124.0
1582,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,HdBoard,BrkFace,228.0,4,4,CBlock,4,4,3,6,920.0,3,GasA,5,1,SBrkr,0,1,4,6,Typ,1,2,Attchd,1,2.0,3,3,1,282,0,0,0,0,0,3,2008,WD ,180000,22,22,22.0,2.0,3,3090.0
2285,120,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,1,5,874.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,1,1,Attchd,3,2.0,3,3,1,536,90,0,0,0,0,8,2007,WD ,134000,31,31,31.0,3.0,3,2812.0
2079,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,4,3,5,477.0,1,GasA,3,1,SBrkr,0,1,4,7,Typ,1,4,Attchd,1,2.0,3,3,1,0,29,39,0,0,0,6,2007,WD ,243000,57,6,57.0,3.0,4,3936.0
2272,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,4,3,PConc,4,3,3,6,1300.0,1,GasA,5,1,SBrkr,0,1,4,9,Typ,1,4,Attchd,3,3.0,3,3,1,0,252,0,0,0,0,11,2007,WD ,270000,5,4,5.0,3.0,3,4053.0
2250,20,RL,Pave,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,5,336.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Attchd,1,2.0,3,3,1,120,0,158,0,0,0,6,2007,WD ,134000,24,24,24.0,2.0,3,2648.0
502,60,RL,Pave,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,4,3,PConc,4,3,4,6,987.0,1,GasA,5,1,SBrkr,0,1,4,9,Typ,1,3,Attchd,2,3.0,3,3,1,340,60,144,0,0,0,4,2009,WD ,260000,16,16,16.0,4.0,4,4649.0
2166,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,GasA,4,1,SBrkr,0,1,4,7,Typ,1,4,Attchd,2,2.0,3,3,1,100,30,0,0,0,0,5,2007,WD ,168675,1,1,1.0,3.0,3,2713.0
1622,80,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,3,3,PConc,4,3,1,2,186.0,1,GasA,4,1,SBrkr,0,1,3,7,Typ,1,3,BuiltIn,3,2.0,3,3,1,256,64,0,0,0,0,3,2007,WD ,160000,13,13,13.0,3.0,3,2484.0
1299,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,9,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,GasA,4,1,SBrkr,0,1,4,5,Typ,0,0,0,0,0.0,0,0,0,0,165,30,0,0,0,9,2008,WD ,95000,118,12,0.0,1.0,3,1764.0
832,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,1,4,Attchd,3,2.0,3,3,1,36,28,0,0,0,0,7,2009,WD ,173000,4,3,4.0,3.0,3,2566.0
2470,20,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,5,Typ,1,4,Attchd,2,2.0,3,3,1,216,121,0,0,0,0,8,2006,New,187750,0,0,0.0,3.0,2,3166.0
1017,60,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,3,4,CBlock,4,3,1,1,0.0,1,GasA,4,1,SBrkr,0,1,3,7,Typ,1,3,Attchd,3,2.0,3,3,1,364,63,0,0,0,0,11,2008,WD ,215000,22,17,22.0,3.0,3,3426.0
1384,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,340.0,3,3,CBlock,3,3,2,4,221.0,1,GasA,4,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,2,1.0,3,3,1,0,90,0,0,0,0,3,2008,WD ,120000,41,41,41.0,1.0,3,2416.0
1790,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,4,3,PConc,4,4,3,6,778.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,1,4,Attchd,2,2.0,3,3,1,192,35,0,0,0,0,4,2007,WD ,249000,2,1,2.0,3.0,3,3672.0
2530,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,264.0,3,3,CBlock,3,3,1,4,553.0,2,GasA,4,1,SBrkr,0,1,3,7,Typ,0,0,Attchd,2,2.0,3,3,1,0,20,35,0,264,0,4,2006,WD ,164500,39,39,39.0,3.0,3,3145.0
2893,120,RM,Pave,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,4,3,CBlock,0,0,0,0,0.0,0,GasA,4,1,SBrkr,0,1,4,5,Typ,0,0,Attchd,2,1.0,3,3,1,0,0,0,0,0,0,11,2006,WD ,230000,20,20,20.0,2.0,2,1607.0
2027,70,RM,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,2Story,7,6,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,3,336.0,1,GasA,4,0,FuseA,0,1,4,6,Typ,1,4,Attchd,1,2.0,3,3,1,0,0,70,0,0,0,9,2007,WD ,140000,78,17,28.0,3.0,3,2472.0
683,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,4,1,5,630.0,4,GasA,3,1,SBrkr,0,1,3,4,Typ,0,0,Detchd,1,1.0,3,3,1,0,68,0,0,0,0,9,2009,WD ,118900,57,57,57.0,2.0,2,1704.0
823,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,1,4,Attchd,2,3.0,3,3,1,192,142,0,0,0,0,6,2009,WD ,239900,1,1,1.0,2.0,3,3840.0
2374,120,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,5,727.0,4,GasA,4,1,SBrkr,0,1,3,4,Typ,1,1,Attchd,2,2.0,3,3,1,0,55,0,0,225,0,7,2006,WD ,146300,31,31,31.0,3.0,2,2578.0
1594,120,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,6,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,1,6,769.0,1,GasA,4,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,1,2.0,3,3,1,0,100,0,0,0,0,6,2008,WD ,124000,33,33,33.0,1.0,3,2579.0
2049,190,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,SFoyer,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,3,5,925.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,0,0,Detchd,1,1.0,3,3,1,40,176,0,0,0,0,3,2007,WD ,130000,44,44,44.0,2.0,3,2232.0
1813,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,3,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,1,2.0,3,3,1,120,55,0,0,0,0,12,2007,WD ,179000,7,6,7.0,2.0,3,3237.0
365,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,3,5,Typ,0,0,Attchd,2,2.0,3,3,1,0,34,0,508,0,0,5,2009,WD ,180500,19,19,19.0,2.0,3,3366.0
176,30,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,4,Typ,0,0,Attchd,1,1.0,3,3,1,0,0,0,0,0,0,6,2010,WD ,80000,65,60,65.0,1.0,2,1714.0
510,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,194.0,4,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,5,7,Typ,1,4,Attchd,3,3.0,3,3,1,0,36,0,0,0,0,5,2009,New,287090,1,0,1.0,2.0,3,3991.0
1326,20,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,PConc,0,0,0,0,0.0,0,GasA,4,1,FuseA,0,1,3,4,Typ,0,0,Detchd,1,1.0,3,3,1,0,45,0,0,0,0,12,2008,WD ,97000,52,52,52.0,1.0,2,1190.0
2423,120,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4,3,3,6,1038.0,1,GasA,5,1,SBrkr,0,1,4,5,Typ,1,3,Attchd,3,2.0,3,3,1,130,30,0,0,0,0,5,2006,WD ,246990,4,4,4.0,3.0,2,3277.0
1631,20,RL,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,3,3,CBlock,3,3,3,4,550.0,1,GasA,2,1,SBrkr,0,1,3,6,Typ,1,3,Attchd,1,2.0,3,3,P,0,108,246,0,0,0,3,2007,WD ,154204,43,43,43.0,2.0,3,2910.0
1263,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,3,3,CBlock,3,3,1,4,637.0,1,GasA,5,1,SBrkr,0,1,3,6,Typ,1,4,Attchd,2,2.0,3,3,1,0,304,144,0,0,6500,4,2008,WD ,186000,50,7,50.0,2.0,3,3119.0
1046,160,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,3,3,CBlock,3,3,1,3,350.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,0,0,Detchd,1,1.0,3,3,1,0,0,0,0,0,0,12,2008,WD ,111750,36,36,36.0,3.0,3,2196.0
47,20,RL,Pave,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,5,3,PConc,5,3,4,6,1373.0,1,GasA,5,1,SBrkr,0,1,5,10,Typ,2,4,Attchd,3,3.0,3,3,1,220,150,0,0,0,0,6,2010,WD ,500000,7,6,7.0,4.0,3,6500.0
